ind.id	species	life.stage	family	cont.id	tmt	sex	dead	pup.weight	adu.weight	dev.rate	f.e.	temp	year
735	rapae	egg	BH	NA	10	NA	1	NA	NA	NA	NA	10.591835530599	2019
736	rapae	egg	BH	NA	10	NA	1	NA	NA	NA	NA	10.591835530599	2019
737	rapae	egg	BH	NA	10	NA	1	NA	NA	NA	NA	10.591835530599	2019
738	rapae	egg	BH	NA	10	NA	1	NA	NA	NA	NA	10.591835530599	2019
739	rapae	egg	BH	NA	10	NA	1	NA	NA	NA	NA	10.591835530599	2019
740	rapae	egg	BH	NA	10	NA	1	NA	NA	NA	NA	10.591835530599	2019
741	rapae	egg	BH	NA	35	NA	0	NA	NA	0.252853380165137	NA	35.0224583333333	2019
742	rapae	egg	BH	NA	35	NA	0	NA	NA	0.341232227436401	NA	35.0185677083333	2019
743	rapae	egg	BH	NA	35	NA	0	NA	NA	0.341232227436401	NA	35.0185677083333	2019
744	rapae	egg	BH	NA	35	NA	0	NA	NA	0.341232227436401	NA	35.0185677083333	2019
745	rapae	egg	BH	NA	35	NA	0	NA	NA	0.341232227436401	NA	35.0185677083333	2019
746	rapae	egg	BH	NA	35	NA	0	NA	NA	0.341232227436401	NA	35.0185677083333	2019
747	rapae	egg	BH	NA	35	NA	0	NA	NA	0.341232227436401	NA	35.0185677083333	2019
748	rapae	egg	BH	NA	35	NA	0	NA	NA	0.341232227436401	NA	35.0185677083333	2019
749	rapae	egg	BH	NA	35	NA	0	NA	NA	0.308021390353248	NA	35.0185677083333	2019
750	rapae	egg	BH	NA	35	NA	0	NA	NA	0.308021390353248	NA	35.0185677083333	2019
751	rapae	egg	BH	NA	35	NA	0	NA	NA	0.308021390353248	NA	35.0185677083333	2019
752	rapae	egg	BH	NA	35	NA	1	NA	NA	NA	NA	35.0935416666667	2019
753	rapae	egg	BH	NA	35	NA	1	NA	NA	NA	NA	35.0935416666667	2019
754	rapae	egg	BH	NA	35	NA	1	NA	NA	NA	NA	35.0935416666667	2019
755	rapae	egg	BH	NA	35	NA	1	NA	NA	NA	NA	35.0935416666667	2019
756	rapae	egg	BH	NA	35	NA	1	NA	NA	NA	NA	35.0935416666667	2019
757	rapae	egg	BH	NA	35	NA	1	NA	NA	NA	NA	35.0935416666667	2019
758	rapae	egg	PT	NA	35	NA	0	NA	NA	0.34326579266262	NA	35.0185677083333	2019
759	rapae	egg	PT	NA	35	NA	0	NA	NA	0.34326579266262	NA	35.0185677083333	2019
760	rapae	egg	PT	NA	35	NA	0	NA	NA	0.34326579266262	NA	35.0185677083333	2019
761	rapae	egg	PT	NA	35	NA	0	NA	NA	0.34326579266262	NA	35.0185677083333	2019
762	rapae	egg	PT	NA	35	NA	0	NA	NA	0.34326579266262	NA	35.0185677083333	2019
763	rapae	egg	PT	NA	35	NA	0	NA	NA	0.34326579266262	NA	35.0185677083333	2019
764	rapae	egg	PT	NA	35	NA	0	NA	NA	0.34326579266262	NA	35.0185677083333	2019
765	rapae	egg	PT	NA	35	NA	1	NA	NA	NA	NA	35.0935416666667	2019
766	rapae	egg	PT	NA	35	NA	1	NA	NA	NA	NA	35.0935416666667	2019
767	rapae	egg	PT	NA	35	NA	1	NA	NA	NA	NA	35.0935416666667	2019
768	rapae	egg	PT	NA	35	NA	1	NA	NA	NA	NA	35.0935416666667	2019
769	rapae	egg	PT	NA	35	NA	1	NA	NA	NA	NA	35.0935416666667	2019
770	rapae	egg	PT	NA	35	NA	1	NA	NA	NA	NA	35.0935416666667	2019
771	rapae	egg	PT	NA	35	NA	1	NA	NA	NA	NA	35.0935416666667	2019
772	rapae	egg	PT	NA	35	NA	1	NA	NA	NA	NA	35.0935416666667	2019
773	rapae	egg	PT	NA	35	NA	1	NA	NA	NA	NA	35.0935416666667	2019
774	rapae	egg	PT	NA	35	NA	1	NA	NA	NA	NA	35.0935416666667	2019
775	rapae	egg	PT	NA	32	NA	0	NA	NA	0.451410658261927	NA	31.4209606481481	2019
776	rapae	egg	PT	NA	32	NA	0	NA	NA	0.345738295331409	NA	31.3836458333333	2019
777	rapae	egg	PT	NA	32	NA	0	NA	NA	0.345738295331409	NA	31.3836458333333	2019
778	rapae	egg	PT	NA	32	NA	0	NA	NA	0.345738295331409	NA	31.3836458333333	2019
779	rapae	egg	PT	NA	32	NA	0	NA	NA	0.345738295331409	NA	31.3836458333333	2019
780	rapae	egg	PT	NA	32	NA	0	NA	NA	0.345738295331409	NA	31.3836458333333	2019
781	rapae	egg	PT	NA	32	NA	0	NA	NA	0.345738295331409	NA	31.3836458333333	2019
782	rapae	egg	PT	NA	32	NA	0	NA	NA	0.345738295331409	NA	31.3836458333333	2019
783	rapae	egg	PT	NA	32	NA	0	NA	NA	0.345738295331409	NA	31.3836458333333	2019
784	rapae	egg	PT	NA	32	NA	0	NA	NA	0.345738295331409	NA	31.3836458333333	2019
785	rapae	egg	PT	NA	32	NA	0	NA	NA	0.311351351308267	NA	31.3836458333333	2019
786	rapae	egg	PT	NA	32	NA	1	NA	NA	NA	NA	31.4553472222222	2019
787	rapae	egg	PT	NA	32	NA	1	NA	NA	NA	NA	31.4553472222222	2019
788	rapae	egg	PT	NA	32	NA	1	NA	NA	NA	NA	31.4553472222222	2019
789	rapae	egg	GO	NA	35	NA	0	NA	NA	0.342857142817959	NA	35.0185677083333	2019
790	rapae	egg	GO	NA	35	NA	0	NA	NA	0.342857142817959	NA	35.0185677083333	2019
791	rapae	egg	GO	NA	35	NA	0	NA	NA	0.342857142817959	NA	35.0185677083333	2019
792	rapae	egg	GO	NA	35	NA	0	NA	NA	0.342857142817959	NA	35.0185677083333	2019
793	rapae	egg	GO	NA	35	NA	0	NA	NA	0.342857142817959	NA	35.0185677083333	2019
794	rapae	egg	GO	NA	35	NA	0	NA	NA	0.253968253968254	NA	35.0224583333333	2019
795	rapae	egg	GO	NA	35	NA	1	NA	NA	NA	NA	35.0935416666667	2019
796	rapae	egg	GO	NA	35	NA	1	NA	NA	NA	NA	35.0935416666667	2019
797	rapae	egg	GO	NA	35	NA	1	NA	NA	NA	NA	35.0935416666667	2019
798	rapae	egg	GO	NA	35	NA	1	NA	NA	NA	NA	35.0935416666667	2019
799	rapae	egg	BH	NA	10	NA	0	NA	NA	0.0370275135057078	NA	10.2717424374535	2019
800	rapae	egg	BH	NA	10	NA	0	NA	NA	0.0370275135057078	NA	10.2717424374535	2019
801	rapae	egg	BH	NA	10	NA	0	NA	NA	0.0331797235010809	NA	10.2594151650706	2019
802	rapae	egg	BH	NA	10	NA	1	NA	NA	NA	NA	10.5659165445964	2019
803	rapae	egg	BH	NA	10	NA	1	NA	NA	NA	NA	10.5659165445964	2019
804	rapae	egg	BH	NA	10	NA	1	NA	NA	NA	NA	10.5659165445964	2019
805	rapae	egg	BH	NA	10	NA	1	NA	NA	NA	NA	10.5659165445964	2019
806	rapae	egg	BH	NA	10	NA	1	NA	NA	NA	NA	10.5659165445964	2019
807	rapae	egg	BH	NA	10	NA	1	NA	NA	NA	NA	10.5659165445964	2019
808	rapae	egg	BH	NA	10	NA	1	NA	NA	NA	NA	10.5659165445964	2019
809	rapae	egg	BH	NA	10	NA	1	NA	NA	NA	NA	10.5659165445964	2019
810	rapae	egg	BH	NA	10	NA	1	NA	NA	NA	NA	10.5659165445964	2019
811	rapae	egg	BH	NA	10	NA	1	NA	NA	NA	NA	10.5659165445964	2019
812	rapae	egg	BH	NA	10	NA	1	NA	NA	NA	NA	10.5659165445964	2019
813	rapae	egg	BH	NA	10	NA	1	NA	NA	NA	NA	10.5659165445964	2019
814	rapae	egg	BH	NA	10	NA	1	NA	NA	NA	NA	10.5659165445964	2019
815	rapae	egg	BH	NA	10	NA	1	NA	NA	NA	NA	10.5659165445964	2019
816	rapae	egg	PT	NA	25	NA	0	NA	NA	0.327645051230323	NA	24.7316145833333	2019
817	rapae	egg	PT	NA	25	NA	0	NA	NA	0.327645051230323	NA	24.7316145833333	2019
818	rapae	egg	PT	NA	25	NA	0	NA	NA	0.327645051230323	NA	24.7316145833333	2019
819	rapae	egg	PT	NA	25	NA	0	NA	NA	0.327645051230323	NA	24.7316145833333	2019
820	rapae	egg	PT	NA	25	NA	0	NA	NA	0.327645051230323	NA	24.7316145833333	2019
821	rapae	egg	PT	NA	25	NA	0	NA	NA	0.327645051230323	NA	24.7316145833333	2019
822	rapae	egg	PT	NA	25	NA	0	NA	NA	0.327645051230323	NA	24.7316145833333	2019
823	rapae	egg	PT	NA	25	NA	0	NA	NA	0.327645051230323	NA	24.7316145833333	2019
824	rapae	egg	PT	NA	25	NA	0	NA	NA	0.303797468323666	NA	24.7316145833333	2019
825	rapae	egg	PT	NA	25	NA	0	NA	NA	0.303797468323666	NA	24.7316145833333	2019
826	rapae	egg	PT	NA	25	NA	0	NA	NA	0.303797468323666	NA	24.7316145833333	2019
827	rapae	egg	PT	NA	25	NA	0	NA	NA	0.303797468323666	NA	24.7316145833333	2019
828	rapae	egg	PT	NA	25	NA	1	NA	NA	NA	NA	24.8407291666667	2019
829	rapae	egg	PT	NA	25	NA	1	NA	NA	NA	NA	24.8407291666667	2019
830	rapae	egg	PT	NA	20	NA	0	NA	NA	0.19047619047619	NA	19.3320138888889	2019
831	rapae	egg	PT	NA	20	NA	0	NA	NA	0.19047619047619	NA	19.3320138888889	2019
832	rapae	egg	PT	NA	20	NA	0	NA	NA	0.19047619047619	NA	19.3320138888889	2019
833	rapae	egg	PT	NA	20	NA	0	NA	NA	0.19047619047619	NA	19.3320138888889	2019
834	rapae	egg	PT	NA	20	NA	0	NA	NA	0.19047619047619	NA	19.3320138888889	2019
835	rapae	egg	PT	NA	20	NA	0	NA	NA	0.19047619047619	NA	19.3320138888889	2019
836	rapae	egg	PT	NA	20	NA	0	NA	NA	0.19047619047619	NA	19.3320138888889	2019
837	rapae	egg	PT	NA	20	NA	1	NA	NA	NA	NA	19.4359375	2019
838	rapae	egg	PT	NA	20	NA	1	NA	NA	NA	NA	19.4359375	2019
839	rapae	egg	PT	NA	20	NA	1	NA	NA	NA	NA	19.4359375	2019
840	rapae	egg	PT	NA	20	NA	1	NA	NA	NA	NA	19.4359375	2019
841	rapae	egg	PT	NA	20	NA	1	NA	NA	NA	NA	19.4359375	2019
842	rapae	egg	PT	NA	20	NA	1	NA	NA	NA	NA	19.4359375	2019
843	rapae	egg	PT	NA	15	NA	0	NA	NA	0.0985626283691376	NA	14.9158374023437	2019
844	rapae	egg	PT	NA	15	NA	0	NA	NA	0.0985626283691376	NA	14.9158374023437	2019
845	rapae	egg	PT	NA	15	NA	0	NA	NA	0.102783725906543	NA	14.9158374023437	2019
846	rapae	egg	PT	NA	15	NA	0	NA	NA	0.0985626283691376	NA	14.9158374023437	2019
847	rapae	egg	PT	NA	15	NA	0	NA	NA	0.0985626283691376	NA	14.9158374023437	2019
848	rapae	egg	PT	NA	15	NA	0	NA	NA	0.0985626283691376	NA	14.9158374023437	2019
849	rapae	egg	PT	NA	15	NA	1	NA	NA	NA	NA	15.3099847412109	2019
850	rapae	egg	PT	NA	15	NA	1	NA	NA	NA	NA	15.3099847412109	2019
851	rapae	egg	PT	NA	15	NA	1	NA	NA	NA	NA	15.3099847412109	2019
852	rapae	egg	PT	NA	15	NA	1	NA	NA	NA	NA	15.3099847412109	2019
853	rapae	egg	PT	NA	15	NA	1	NA	NA	NA	NA	15.3099847412109	2019
854	rapae	egg	PT	NA	10	NA	1	NA	NA	NA	NA	10.5659165445964	2019
855	rapae	egg	PT	NA	10	NA	1	NA	NA	NA	NA	10.5659165445964	2019
856	rapae	egg	PT	NA	10	NA	1	NA	NA	NA	NA	10.5659165445964	2019
857	rapae	egg	PT	NA	10	NA	1	NA	NA	NA	NA	10.5659165445964	2019
858	rapae	egg	PT	NA	10	NA	1	NA	NA	NA	NA	10.5659165445964	2019
859	rapae	egg	PT	NA	10	NA	1	NA	NA	NA	NA	10.5659165445964	2019
860	rapae	egg	PT	NA	10	NA	1	NA	NA	NA	NA	10.5659165445964	2019
861	rapae	egg	PT	NA	10	NA	1	NA	NA	NA	NA	10.5659165445964	2019
862	rapae	egg	PT	NA	10	NA	1	NA	NA	NA	NA	10.5659165445964	2019
863	rapae	egg	PT	NA	10	NA	1	NA	NA	NA	NA	10.5659165445964	2019
864	rapae	egg	PT	NA	10	NA	1	NA	NA	NA	NA	10.5659165445964	2019
865	rapae	egg	GO	NA	25	NA	0	NA	NA	0.311688311720695	NA	24.7316145833333	2019
866	rapae	egg	GO	NA	25	NA	0	NA	NA	0.311688311720695	NA	24.7316145833333	2019
867	rapae	egg	GO	NA	25	NA	0	NA	NA	0.311688311720695	NA	24.7316145833333	2019
868	rapae	egg	GO	NA	25	NA	0	NA	NA	0.311688311720695	NA	24.7316145833333	2019
869	rapae	egg	GO	NA	25	NA	0	NA	NA	0.311688311720695	NA	24.7316145833333	2019
870	rapae	egg	GO	NA	25	NA	0	NA	NA	0.311688311720695	NA	24.7316145833333	2019
871	rapae	egg	GO	NA	25	NA	0	NA	NA	0.311688311720695	NA	24.7316145833333	2019
872	rapae	egg	GO	NA	25	NA	0	NA	NA	0.311688311720695	NA	24.7316145833333	2019
873	rapae	egg	GO	NA	25	NA	0	NA	NA	0.311688311720695	NA	24.7316145833333	2019
874	rapae	egg	GO	NA	25	NA	1	NA	NA	NA	NA	24.8407291666667	2019
875	rapae	egg	PT	NA	35	NA	0	NA	NA	0.345738295331409	NA	35.0046875	2019
876	rapae	egg	PT	NA	35	NA	1	NA	NA	NA	NA	34.9960416666667	2019
877	rapae	egg	PT	NA	35	NA	1	NA	NA	NA	NA	34.9960416666667	2019
878	rapae	egg	PT	NA	35	NA	1	NA	NA	NA	NA	34.9960416666667	2019
879	rapae	egg	PT	NA	35	NA	1	NA	NA	NA	NA	34.9960416666667	2019
880	rapae	egg	PT	NA	35	NA	1	NA	NA	NA	NA	34.9960416666667	2019
881	rapae	egg	PT	NA	35	NA	1	NA	NA	NA	NA	34.9960416666667	2019
882	rapae	egg	PT	NA	35	NA	1	NA	NA	NA	NA	34.9960416666667	2019
883	rapae	egg	PT	NA	35	NA	1	NA	NA	NA	NA	34.9960416666667	2019
884	rapae	egg	PT	NA	35	NA	1	NA	NA	NA	NA	34.9960416666667	2019
885	rapae	egg	PT	NA	35	NA	1	NA	NA	NA	NA	34.9960416666667	2019
886	rapae	egg	PT	NA	35	NA	1	NA	NA	NA	NA	34.9960416666667	2019
887	rapae	egg	PT	NA	35	NA	1	NA	NA	NA	NA	34.9960416666667	2019
888	rapae	egg	PT	NA	35	NA	1	NA	NA	NA	NA	34.9960416666667	2019
889	rapae	egg	PT	NA	35	NA	1	NA	NA	NA	NA	34.9960416666667	2019
890	rapae	egg	PT	NA	35	NA	1	NA	NA	NA	NA	34.9960416666667	2019
891	rapae	egg	PT	NA	40	NA	1	NA	NA	NA	NA	40	2019
892	rapae	egg	PT	NA	40	NA	1	NA	NA	NA	NA	40	2019
893	rapae	egg	PT	NA	40	NA	1	NA	NA	NA	NA	40	2019
894	rapae	egg	PT	NA	40	NA	1	NA	NA	NA	NA	40	2019
895	rapae	egg	PT	NA	40	NA	1	NA	NA	NA	NA	40	2019
896	rapae	egg	PT	NA	40	NA	1	NA	NA	NA	NA	40	2019
897	rapae	egg	PT	NA	40	NA	1	NA	NA	NA	NA	40	2019
898	rapae	egg	PT	NA	40	NA	1	NA	NA	NA	NA	40	2019
899	rapae	egg	PT	NA	40	NA	1	NA	NA	NA	NA	40	2019
900	rapae	egg	PT	NA	40	NA	1	NA	NA	NA	NA	40	2019
901	rapae	egg	PT	NA	40	NA	1	NA	NA	NA	NA	40	2019
902	rapae	egg	PT	NA	40	NA	1	NA	NA	NA	NA	40	2019
903	rapae	egg	PT	NA	40	NA	1	NA	NA	NA	NA	40	2019
904	rapae	egg	PT	NA	40	NA	1	NA	NA	NA	NA	40	2019
905	rapae	egg	PT	NA	40	NA	1	NA	NA	NA	NA	40	2019
906	rapae	egg	PT	NA	40	NA	1	NA	NA	NA	NA	40	2019
907	rapae	egg	PT	NA	40	NA	1	NA	NA	NA	NA	40	2019
908	rapae	egg	PT	NA	40	NA	1	NA	NA	NA	NA	40	2019
909	rapae	egg	PT	NA	40	NA	1	NA	NA	NA	NA	40	2019
910	rapae	egg	PT	NA	40	NA	1	NA	NA	NA	NA	40	2019
911	rapae	egg	PT	NA	40	NA	1	NA	NA	NA	NA	40	2019
912	rapae	egg	PT	NA	40	NA	1	NA	NA	NA	NA	40	2019
913	rapae	egg	PT	NA	40	NA	1	NA	NA	NA	NA	40	2019
914	rapae	egg	PT	NA	40	NA	1	NA	NA	NA	NA	40	2019
915	rapae	egg	PT	NA	40	NA	1	NA	NA	NA	NA	40	2019
916	rapae	egg	PT	NA	40	NA	1	NA	NA	NA	NA	40	2019
917	rapae	egg	PT	NA	40	NA	1	NA	NA	NA	NA	40	2019
918	rapae	egg	PT	NA	40	NA	1	NA	NA	NA	NA	40	2019
919	rapae	egg	PT	NA	40	NA	1	NA	NA	NA	NA	40	2019
920	rapae	egg	PT	NA	40	NA	1	NA	NA	NA	NA	40	2019
921	rapae	egg	PT	NA	40	NA	1	NA	NA	NA	NA	40	2019
922	rapae	egg	PT	NA	40	NA	1	NA	NA	NA	NA	40	2019
923	rapae	egg	PT	NA	40	NA	1	NA	NA	NA	NA	40	2019
924	rapae	egg	PT	NA	40	NA	1	NA	NA	NA	NA	40	2019
925	rapae	egg	PT	NA	40	NA	1	NA	NA	NA	NA	40	2019
926	rapae	egg	PT	NA	40	NA	1	NA	NA	NA	NA	40	2019
927	rapae	egg	PT	NA	40	NA	1	NA	NA	NA	NA	40	2019
928	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
929	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
930	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
931	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
932	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
933	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
934	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
935	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
936	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
937	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
938	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
939	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
940	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
941	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
942	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
943	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
944	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
945	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
946	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
947	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
948	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
949	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
950	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
951	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
952	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
953	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
954	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
955	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
956	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
957	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
958	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
959	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
960	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
961	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
962	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
963	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
964	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
965	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
966	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
967	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
968	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
969	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
970	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
971	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
972	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
973	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
974	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
975	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
976	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
977	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
978	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
979	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
980	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
981	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
982	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
983	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
984	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
985	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
986	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
987	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
988	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
989	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
990	rapae	egg	RI	NA	15	NA	0	NA	NA	0.108843537414966	NA	14.9053804321289	2019
991	rapae	egg	RI	NA	15	NA	0	NA	NA	0.108843537414966	NA	14.9053804321289	2019
992	rapae	egg	RI	NA	15	NA	0	NA	NA	0.108843537414966	NA	14.9053804321289	2019
993	rapae	egg	RI	NA	15	NA	0	NA	NA	0.096547100224306	NA	14.9027154078628	2019
994	rapae	egg	RI	NA	15	NA	0	NA	NA	0.096547100224306	NA	14.9027154078628	2019
995	rapae	egg	RI	NA	15	NA	0	NA	NA	0.096547100224306	NA	14.9027154078628	2019
996	rapae	egg	RI	NA	15	NA	0	NA	NA	0.096547100224306	NA	14.9027154078628	2019
997	rapae	egg	RI	NA	15	NA	0	NA	NA	0.096547100224306	NA	14.9027154078628	2019
998	rapae	egg	RI	NA	15	NA	0	NA	NA	0.096547100224306	NA	14.9027154078628	2019
999	rapae	egg	RI	NA	15	NA	0	NA	NA	0.096547100224306	NA	14.9027154078628	2019
1000	rapae	egg	RI	NA	15	NA	0	NA	NA	0.0893854748603352	NA	14.8992656368679	2019
1001	rapae	egg	RI	NA	15	NA	0	NA	NA	0.0893854748603352	NA	14.8992656368679	2019
1002	rapae	egg	RI	NA	15	NA	0	NA	NA	0.0893854748603352	NA	14.8992656368679	2019
1003	rapae	egg	RI	NA	15	NA	0	NA	NA	0.0893854748603352	NA	14.8992656368679	2019
1004	rapae	egg	RI	NA	20	NA	0	NA	NA	0.160535117048266	NA	19.39375	2019
1005	rapae	egg	RI	NA	20	NA	0	NA	NA	0.160535117048266	NA	19.39375	2019
1006	rapae	egg	RI	NA	20	NA	0	NA	NA	0.160535117048266	NA	19.39375	2019
1007	rapae	egg	RI	NA	20	NA	0	NA	NA	0.160535117048266	NA	19.39375	2019
1008	rapae	egg	RI	NA	20	NA	0	NA	NA	0.160535117048266	NA	19.39375	2019
1009	rapae	egg	RI	NA	20	NA	0	NA	NA	0.160535117048266	NA	19.39375	2019
1010	rapae	egg	RI	NA	20	NA	0	NA	NA	0.160535117048266	NA	19.39375	2019
1011	rapae	egg	RI	NA	20	NA	0	NA	NA	0.160535117048266	NA	19.39375	2019
1012	rapae	egg	RI	NA	20	NA	0	NA	NA	0.160535117048266	NA	19.39375	2019
1013	rapae	egg	RI	NA	20	NA	0	NA	NA	0.160535117048266	NA	19.39375	2019
1014	rapae	egg	RI	NA	20	NA	0	NA	NA	0.160535117048266	NA	19.39375	2019
1015	rapae	egg	RI	NA	20	NA	0	NA	NA	0.160535117048266	NA	19.39375	2019
1016	rapae	egg	RI	NA	20	NA	0	NA	NA	0.160535117048266	NA	19.39375	2019
1017	rapae	egg	RI	NA	20	NA	0	NA	NA	0.160535117048266	NA	19.39375	2019
1018	rapae	egg	RI	NA	20	NA	1	NA	NA	NA	NA	19.2505208333333	2019
1019	rapae	egg	RI	NA	20	NA	1	NA	NA	NA	NA	19.2505208333333	2019
1020	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
1021	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
1022	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
1023	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
1024	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
1025	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
1026	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
1027	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
1028	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
1029	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
1030	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
1031	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
1032	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
1033	rapae	egg	RI	NA	35	NA	0	NA	NA	0.362264150899651	NA	35.0684635416667	2019
1034	rapae	egg	RI	NA	35	NA	0	NA	NA	0.362264150899651	NA	35.0684635416667	2019
1035	rapae	egg	RI	NA	35	NA	0	NA	NA	0.362264150899651	NA	35.0684635416667	2019
1036	rapae	egg	RI	NA	35	NA	0	NA	NA	0.269158878488574	NA	35.0685	2019
1037	rapae	egg	RI	NA	35	NA	1	NA	NA	NA	NA	35.0820833333333	2019
1038	rapae	egg	RI	NA	35	NA	1	NA	NA	NA	NA	35.0820833333333	2019
1039	rapae	egg	RI	NA	35	NA	1	NA	NA	NA	NA	35.0820833333333	2019
1040	rapae	egg	RI	NA	35	NA	1	NA	NA	NA	NA	35.0820833333333	2019
1041	rapae	egg	RI	NA	35	NA	1	NA	NA	NA	NA	35.0820833333333	2019
1042	rapae	egg	RI	NA	35	NA	1	NA	NA	NA	NA	35.0820833333333	2019
1043	rapae	egg	RI	NA	35	NA	1	NA	NA	NA	NA	35.0820833333333	2019
1044	rapae	egg	RI	NA	35	NA	1	NA	NA	NA	NA	35.0820833333333	2019
1045	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
1046	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
1047	rapae	egg	RI	NA	40	NA	1	NA	NA	NA	NA	40	2019
